date,elevation
2021-1-10 00:00,1844.76
2021-1-11 00:00,1844.44
2021-1-12 00:00,1844.12
2021-1-13 00:00,1843.79
2021-1-14 00:00,1843.66
2021-1-15 00:00,1843.45
2021-1-16 00:00,1843.38
2021-1-17 00:00,1843.31
2021-1-18 00:00,1843.19
2021-1-19 00:00,1842.97
2021-1-20 00:00,1842.71
2021-1-21 00:00,1842.51
2021-1-22 00:00,1842.34
2021-1-23 00:00,1842.28
2021-1-24 00:00,1842.26
2021-1-25 00:00,1842.05
2021-1-26 00:00,1841.94
2021-1-27 00:00,1842.09
2021-1-28 00:00,1842.52
2021-1-29 00:00,1842.89
2021-1-30 00:00,1843.19
2021-1-31 00:00,1843.38
2021-2-1 00:00,1843.57
2021-2-2 00:00,1844.13
2021-2-3 00:00,1844.58
2021-2-4 00:00,1844.62
2021-2-5 00:00,1844.49
2021-2-6 00:00,1844.69
2021-2-7 00:00,1844.82
2021-2-8 00:00,1844.76
2021-2-9 00:00,1844.87
2021-2-10 00:00,1844.9
2021-2-11 00:00,1845.16
2021-2-12 00:00,1846.29
2021-2-13 00:00,1847.07
2021-2-14 00:00,1847.56
2021-2-15 00:00,1848.13
2021-2-16 00:00,1848.85
2021-2-17 00:00,1849.38
2021-2-18 00:00,1849.83
2021-2-19 00:00,1850.18
2021-2-20 00:00,1850.68
2021-2-21 00:00,1851.06
2021-2-22 00:00,1851.23
2021-2-23 00:00,1851.57
2021-2-24 00:00,1851.86
2021-2-25 00:00,1851.94
2021-2-26 00:00,1852.07
2021-2-27 00:00,1852.22
2021-2-28 00:00,1852.37
2021-3-1 00:00,1852.31
2021-3-2 00:00,1852.19
2021-3-3 00:00,1852.15
2021-3-4 00:00,1852.13
2021-3-5 00:00,1852.15
2021-3-6 00:00,1852.29
2021-3-7 00:00,1852.32
2021-3-8 00:00,1852.4
2021-3-9 00:00,1852.41
2021-3-10 00:00,1852.53
2021-3-11 00:00,1852.62
2021-3-12 00:00,1852.72
2021-3-13 00:00,1852.87
2021-3-14 00:00,1853.08
2021-3-15 00:00,1853.19
2021-3-16 00:00,1853.38
2021-3-17 00:00,1853.63
2021-3-18 00:00,1854.01
2021-3-19 00:00,1855.18
2021-3-20 00:00,1855.98
2021-3-21 00:00,1856.53
2021-3-22 00:00,1856.86
2021-3-23 00:00,1857.36
2021-3-24 00:00,1857.82
2021-3-25 00:00,1858.24
2021-3-26 00:00,1858.48
2021-3-27 00:00,1858.79
2021-3-28 00:00,1859.19
2021-3-29 00:00,1859.46
2021-3-30 00:00,1859.69
2021-3-31 00:00,1859.9
2021-4-1 00:00,1860.24
2021-4-2 00:00,1860.56
2021-4-3 00:00,1860.99
2021-4-4 00:00,1861.45
2021-4-5 00:00,1861.84
2021-4-6 00:00,1862.17
2021-4-7 00:00,1862.45
